playerID,yearID,stint,teamID,lgID,POS,G,GS,InnOuts,PO,A,E,DP,PB,WP,SB,CS,ZR
colonba01,2017,2,MIN,AL,P,15,15,240,5,5,0,0,,,,,
colonch01,2017,1,KCA,AL,2B,6,6,150,11,17,0,6,,,,,
colonch01,2017,2,MIA,NL,2B,4,2,63,3,10,0,2,,,,,
colonch01,2017,2,MIA,NL,3B,10,8,191,5,10,0,2,,,,,
confomi01,2017,1,NYN,NL,OF,97,92,2456,175,5,3,2,,,,,
conlead01,2017,1,MIA,NL,P,22,20,308,2,11,0,1,,,,,
contrwi01,2017,1,CHN,NL,1B,5,1,60,17,3,0,4,,,,,
contrwi01,2017,1,CHN,NL,3B,1,0,6,0,1,0,0,,,,,
contrwi01,2017,1,CHN,NL,C,108,91,2464,782,86,13,7,7,,61,23,
contrwi01,2017,1,CHN,NL,OF,6,3,96,3,0,1,0,,,,,
coopega03,2017,1,NYA,AL,1B,13,13,309,101,5,0,8,,,,,
corbipa01,2017,1,ARI,NL,P,33,32,569,12,34,0,1,,,,,
cordefr02,2017,1,SDN,NL,OF,26,23,587,43,2,2,1,,,,,
cordoal01,2017,1,SDN,NL,2B,1,0,8,0,0,0,0,,,,,
cordoal01,2017,1,SDN,NL,3B,3,0,28,0,1,1,0,,,,,
cordoal01,2017,1,SDN,NL,OF,49,27,826,49,1,0,0,,,,,
cordoal01,2017,1,SDN,NL,SS,28,15,478,26,38,4,13,,,,,
correca01,2017,1,HOU,AL,SS,108,108,2838,127,282,9,62,,,,,
cosarja01,2017,1,SDN,NL,P,7,6,72,0,5,0,1,,,,,
cottojh01,2017,1,OAK,AL,P,24,24,387,8,10,0,1,,,,,
couloda01,2017,1,OAK,AL,P,72,0,155,5,6,1,0,,,,,
coveydy01,2017,1,CHA,AL,P,18,12,210,4,7,0,1,,,,,
cowarka01,2017,1,LAA,AL,2B,30,26,676,35,76,2,21,,,,,
cowarka01,2017,1,LAA,AL,3B,24,2,172,3,9,0,1,,,,,
cozarza01,2017,1,CIN,NL,SS,112,112,2904,146,288,11,65,,,,,
crawfbr01,2017,1,SFN,NL,SS,138,135,3603,221,374,11,85,,,,,
crawfjp01,2017,1,PHI,NL,2B,4,4,97,4,9,0,1,,,,,
crawfjp01,2017,1,PHI,NL,3B,13,11,303,14,29,0,6,,,,,
crawfjp01,2017,1,PHI,NL,SS,6,6,165,8,20,0,5,,,,,
crichst01,2017,1,BAL,AL,P,8,0,37,1,0,0,0,,,,,
crickky01,2017,1,SFN,NL,P,30,0,97,5,4,1,0,,,,,
crockky01,2017,1,CLE,AL,P,4,0,5,0,0,0,0,,,,,
croncj01,2017,1,LAA,AL,1B,98,92,2447,745,61,4,63,,,,,
cruzne02,2017,1,SEA,AL,OF,5,5,84,7,0,0,0,,,,,
cuetojo01,2017,1,SFN,NL,P,25,25,442,7,15,0,3,,,,,
cuevawi01,2017,1,DET,AL,P,1,0,1,0,0,0,0,,,,,
culbech01,2017,1,LAN,NL,2B,2,1,30,2,3,0,0,,,,,
culbech01,2017,1,LAN,NL,3B,1,0,3,0,0,0,0,,,,,
culbech01,2017,1,LAN,NL,SS,11,1,102,6,16,1,5,,,,,
curtijo02,2017,1,MIN,AL,P,9,0,26,1,2,0,0,,,,,
curtiza01,2017,1,SEA,AL,P,3,0,14,0,2,0,0,,,,,
curtiza01,2017,2,PHI,NL,P,3,0,11,0,0,0,0,,,,,
cuthbch01,2017,1,KCA,AL,1B,6,1,78,19,1,1,2,,,,,
cuthbch01,2017,1,KCA,AL,2B,3,1,38,4,1,0,1,,,,,
cuthbch01,2017,1,KCA,AL,3B,44,29,843,21,65,5,6,,,,,
danisty01,2017,1,CHA,AL,P,1,1,15,0,0,0,0,,,,,
darnach01,2017,1,ATL,NL,3B,1,0,4,0,0,0,0,,,,,
darnach01,2017,1,ATL,NL,OF,4,1,39,3,0,0,0,,,,,
darnach01,2017,2,BOS,AL,2B,1,0,3,1,1,0,1,,,,,
darnach01,2017,3,SDN,NL,1B,1,0,3,0,0,0,0,,,,,
darnach01,2017,3,SDN,NL,2B,3,0,42,2,6,1,2,,,,,
darnach01,2017,3,SDN,NL,3B,2,2,35,1,3,0,1,,,,,
darnach01,2017,3,SDN,NL,OF,1,0,5,1,0,0,0,,,,,
darnach01,2017,3,SDN,NL,SS,10,8,218,17,16,2,6,,,,,
darnatr01,2017,1,NYN,NL,2B,1,0,10,1,0,0,0,,,,,
darnatr01,2017,1,NYN,NL,3B,1,1,17,0,0,0,0,,,,,
darnatr01,2017,1,NYN,NL,C,93,88,2314,759,44,4,9,2,,55,11,
darviyu01,2017,1,TEX,AL,P,22,22,411,5,13,1,2,,,,,
darviyu01,2017,2,LAN,NL,P,9,9,149,3,5,0,1,,,,,
davidma02,2017,1,CHA,AL,1B,19,18,461,140,7,4,11,,,,,
davidma02,2017,1,CHA,AL,3B,34,32,867,14,49,3,7,,,,,
davieza01,2017,1,MIL,NL,P,33,33,574,12,36,0,2,,,,,
davisch02,2017,1,BAL,AL,1B,125,124,3279,1015,80,7,122,,,,,
davisch02,2017,1,BAL,AL,3B,2,1,30,0,0,0,0,,,,,
davisjd01,2017,1,HOU,AL,1B,2,0,9,0,0,0,0,,,,,
davisjd01,2017,1,HOU,AL,3B,22,14,446,11,38,0,4,,,,,
davisjd01,2017,1,HOU,AL,P,2,0,5,0,0,0,0,,,,,
daviskh01,2017,1,OAK,AL,OF,116,115,2979,212,2,1,1,,,,,
davisra01,2017,1,OAK,AL,OF,98,73,2039,160,5,2,2,,,,,
davisra01,2017,2,BOS,AL,OF,14,8,249,18,0,1,0,,,,,
davisro03,2017,1,CIN,NL,P,7,6,72,6,1,1,0,,,,,
davista01,2017,1,CHN,NL,1B,2,0,27,9,0,0,0,,,,,
davista01,2017,1,CHN,NL,3B,2,1,42,0,2,0,0,,,,,
davista01,2017,1,CHN,NL,C,1,1,9,6,0,0,0,0,,2,0,
daviswa01,2017,1,CHN,NL,P,59,0,176,2,8,0,0,,,,,
daytogr01,2017,1,LAN,NL,P,29,0,71,1,0,0,0,,,,,
deazaal01,2017,1,WAS,NL,OF,23,14,421,27,2,2,1,,,,,
deckeja01,2017,1,OAK,AL,OF,15,15,395,33,2,2,1,,,,,
degroja01,2017,1,NYN,NL,P,31,31,604,6,25,1,1,,,,,
dejonch01,2017,1,SEA,AL,P,7,4,85,2,2,0,0,,,,,
dejonpa01,2017,1,SLN,NL,2B,20,19,474,30,53,3,15,,,,,
dejonpa01,2017,1,SLN,NL,SS,86,85,2242,111,233,9,56,,,,,
delarjo01,2017,1,ARI,NL,P,65,0,154,5,6,0,0,,,,,
delarru01,2017,1,ARI,NL,P,9,0,23,0,1,0,0,,,,,
deleojo03,2017,1,TBA,AL,P,1,0,8,1,0,0,0,,,,,
delgara01,2017,1,ARI,NL,P,26,5,188,7,8,0,0,,,,,
delmoni01,2017,1,CHA,AL,1B,4,3,84,29,1,0,4,,,,,
delmoni01,2017,1,CHA,AL,OF,27,25,664,66,1,1,0,,,,,
dendema01,2017,1,DET,AL,OF,3,1,42,6,0,0,0,,,,,
dermoma01,2017,1,TOR,AL,P,23,0,67,3,0,0,0,,,,,
descada01,2017,1,ARI,NL,1B,19,8,270,84,6,0,6,,,,,
descada01,2017,1,ARI,NL,2B,45,37,1006,75,109,7,36,,,,,
descada01,2017,1,ARI,NL,3B,15,6,224,4,11,2,1,,,,,
descada01,2017,1,ARI,NL,OF,36,32,746,25,0,2,0,,,,,
descada01,2017,1,ARI,NL,P,2,0,6,0,0,0,0,,,,,
descada01,2017,1,ARI,NL,SS,1,0,6,0,0,0,0,,,,,
deshide02,2017,1,TEX,AL,OF,106,99,2583,208,9,2,3,,,,,
desmoia01,2017,1,COL,NL,1B,27,22,572,200,5,1,12,,,,,
desmoia01,2017,1,COL,NL,OF,67,65,1699,106,2,3,0,,,,,
desmoia01,2017,1,COL,NL,SS,1,1,16,1,3,0,0,,,,,
despaod01,2017,1,MIA,NL,P,18,8,175,6,9,0,0,,,,,
devench02,2017,1,HOU,AL,P,62,0,242,9,9,0,2,,,,,
deverra01,2017,1,BOS,AL,3B,56,56,1523,28,107,14,12,,,,,
diazal02,2017,1,SLN,NL,2B,1,0,6,2,2,0,1,,,,,
diazal02,2017,1,SLN,NL,3B,4,3,69,2,3,0,1,,,,,
diazal02,2017,1,SLN,NL,OF,3,0,27,2,0,0,0,,,,,
diazal02,2017,1,SLN,NL,SS,68,66,1767,81,147,6,41,,,,,
diazda01,2017,1,HOU,AL,P,10,1,39,1,2,0,0,,,,,
diazed04,2017,1,SEA,AL,P,66,0,198,2,4,1,0,,,,,
diazel01,2017,1,PIT,NL,C,55,44,1222,356,37,4,4,3,,19,8,
diazja01,2017,1,COL,NL,P,4,0,15,1,1,0,2,,,,,
diazju03,2017,1,TBA,AL,P,31,0,90,0,3,0,0,,,,,
diazmi02,2017,1,SDN,NL,P,31,3,125,3,5,1,0,,,,,
diazya01,2017,1,CLE,AL,3B,40,37,846,19,50,2,8,,,,,
diazya01,2017,1,CLE,AL,OF,3,3,60,2,0,1,0,,,,,
dickeco01,2017,1,TBA,AL,OF,93,87,2259,182,4,1,2,,,,,
dickera01,2017,1,ATL,NL,P,31,31,570,15,44,2,1,,,,,
dicksok01,2017,1,LAN,NL,OF,5,1,36,3,0,0,0,,,,,
diekmja01,2017,1,TEX,AL,P,11,0,32,0,0,0,0,,,,,
dietrde01,2017,1,MIA,NL,1B,10,4,147,40,1,0,3,,,,,
dietrde01,2017,1,MIA,NL,2B,10,6,189,13,21,0,5,,,,,
dietrde01,2017,1,MIA,NL,3B,103,93,2452,55,144,9,19,,,,,
dietrde01,2017,1,MIA,NL,OF,5,2,58,3,0,0,0,,,,,
difowi01,2017,1,WAS,NL,2B,25,13,413,22,35,1,6,,,,,
difowi01,2017,1,WAS,NL,3B,6,6,155,0,8,0,2,,,,,
difowi01,2017,1,WAS,NL,OF,6,4,90,10,0,0,0,,,,,
difowi01,2017,1,WAS,NL,SS,57,51,1420,76,165,6,24,,,,,
donaljo02,2017,1,TOR,AL,3B,105,103,2763,64,195,14,13,,,,,
donaljo02,2017,1,TOR,AL,SS,4,2,54,4,2,0,0,,,,,
doolise01,2017,1,OAK,AL,P,23,0,64,1,1,0,0,,,,,
doolise01,2017,2,WAS,NL,P,30,0,90,0,1,0,0,,,,,
doziebr01,2017,1,MIN,AL,2B,152,151,3933,264,405,5,109,,,,,
drakeol01,2017,1,BAL,AL,P,3,0,10,0,0,0,0,,,,,
drakeol01,2017,2,MIL,NL,P,61,0,158,10,5,0,0,,,,,
drewst01,2017,1,WAS,NL,2B,2,2,51,3,7,0,1,,,,,
drewst01,2017,1,WAS,NL,3B,11,7,206,7,7,0,1,,,,,
drewst01,2017,1,WAS,NL,SS,13,11,275,11,25,1,2,,,,,
drurybr01,2017,1,ARI,NL,2B,114,109,2841,154,276,10,61,,,,,
drurybr01,2017,1,ARI,NL,3B,1,1,21,1,3,1,0,,,,,
dudalu01,2017,1,NYN,NL,1B,69,67,1791,528,36,2,43,,,,,
dudalu01,2017,2,TBA,AL,1B,24,23,585,165,10,2,9,,,,,
duensbr01,2017,1,CHN,NL,P,68,0,187,11,6,0,1,,,,,
duffety01,2017,1,MIN,AL,P,56,0,213,3,11,1,0,,,,,
duffyda01,2017,1,KCA,AL,P,24,24,439,5,12,0,1,,,,,
dukeza01,2017,1,SLN,NL,P,27,0,55,3,2,0,0,,,,,
dullry01,2017,1,OAK,AL,P,49,0,126,2,3,0,0,,,,,
dunnmi01,2017,1,COL,NL,P,68,0,151,0,2,0,0,,,,,
duvalad01,2017,1,CIN,NL,1B,3,0,21,9,0,0,0,,,,,
duvalad01,2017,1,CIN,NL,OF,151,147,3832,267,15,6,1,,,,,
dysonja01,2017,1,SEA,AL,OF,108,99,2638,236,11,3,6,,,,,
dysonsa01,2017,1,TEX,AL,P,17,0,50,0,1,0,0,,,,,
dysonsa01,2017,2,SFN,NL,P,38,0,114,2,7,0,0,,,,,
eatonad02,2017,1,WAS,NL,OF,23,22,602,50,2,0,0,,,,,
edginjo01,2017,1,NYN,NL,P,46,0,111,1,4,0,2,,,,,
edwarca01,2017,1,CHN,NL,P,73,0,199,6,9,0,0,,,,,
eflinza01,2017,1,PHI,NL,P,11,11,193,5,13,1,1,,,,,
eibnebr01,2017,1,LAN,NL,OF,11,7,209,11,0,0,0,,,,,
eickhje01,2017,1,PHI,NL,P,24,24,384,6,18,1,3,,,,,
eliasro01,2017,1,BOS,AL,P,1,0,1,0,0,0,0,,,,,
ellinbr02,2017,1,MIA,NL,P,42,0,134,3,2,0,0,,,,,
ellisaj01,2017,1,MIA,NL,C,39,36,987,267,26,0,2,3,,10,5,
ellsbja01,2017,1,NYA,AL,OF,97,90,2422,193,1,3,0,,,,,
encared01,2017,1,CLE,AL,1B,23,23,594,152,10,1,16,,,,,
engelad01,2017,1,CHA,AL,OF,96,91,2400,253,5,2,2,,,,,
ennsdi01,2017,1,MIN,AL,P,2,1,12,0,0,1,0,,,,,
ervinph01,2017,1,CIN,NL,OF,18,11,327,36,0,2,0,,,,,
eschja01,2017,1,SDN,NL,P,1,0,0,0,0,0,0,,,,,
escobal02,2017,1,KCA,AL,SS,162,162,4213,202,468,15,97,,,,,
escobed01,2017,1,MIN,AL,2B,9,7,189,10,20,0,5,,,,,
escobed01,2017,1,MIN,AL,3B,79,77,2040,31,127,6,15,,,,,
escobed01,2017,1,MIN,AL,C,1,0,3,0,0,0,0,0,,0,0,
escobed01,2017,1,MIN,AL,OF,2,0,15,0,0,0,0,,,,,
escobed01,2017,1,MIN,AL,SS,16,12,312,14,31,0,12,,,,,
escobyu01,2017,1,LAA,AL,3B,87,87,2266,54,126,12,12,,,,,
espinda01,2017,1,LAA,AL,2B,71,64,1757,114,162,2,37,,,,,
espinda01,2017,2,SEA,AL,1B,2,1,33,8,0,1,1,,,,,
espinda01,2017,2,SEA,AL,2B,1,1,27,1,5,0,1,,,,,
espinda01,2017,2,SEA,AL,3B,3,1,45,3,4,0,0,,,,,
espinda01,2017,2,SEA,AL,SS,2,1,30,0,4,1,0,,,,,
espinda01,2017,3,TBA,AL,2B,6,6,144,9,8,2,1,,,,,
espinda01,2017,3,TBA,AL,3B,1,0,3,0,0,0,0,,,,,
espinda01,2017,3,TBA,AL,SS,2,0,12,0,2,0,0,,,,,
espinpa01,2017,1,MIL,NL,P,6,2,53,1,1,0,0,,,,,
espinpa01,2017,2,TEX,AL,P,6,0,19,0,1,0,0,,,,,
estevca01,2017,1,COL,NL,P,35,0,97,1,2,0,0,,,,,
estrama01,2017,1,TOR,AL,P,33,33,558,5,17,1,0,,,,,
ethiean01,2017,1,LAN,NL,OF,8,8,174,7,0,1,0,,,,,
evansph01,2017,1,NYN,NL,2B,2,2,52,3,10,0,1,,,,,
evansph01,2017,1,NYN,NL,3B,6,4,117,5,5,0,0,,,,,
familje01,2017,1,NYN,NL,P,26,0,74,1,4,1,0,,,,,
fariaja01,2017,1,TBA,AL,P,16,14,260,4,8,0,0,,,,,
farmebu01,2017,1,DET,AL,P,11,11,144,0,3,0,0,,,,,
farmeky01,2017,1,LAN,NL,1B,1,1,24,10,1,0,1,,,,,
farmeky01,2017,1,LAN,NL,3B,4,0,21,0,0,0,0,,,,,
farmeky01,2017,1,LAN,NL,C,3,0,21,5,0,0,0,0,,0,0,
farquda01,2017,1,TBA,AL,P,37,0,105,1,1,1,0,,,,,
farquda01,2017,2,CHA,AL,P,15,0,43,0,6,0,0,,,,,
farrelu01,2017,1,KCA,AL,P,1,1,8,0,0,0,0,,,,,
farrelu01,2017,2,CIN,NL,P,9,0,31,1,0,0,0,,,,,
feathta01,2017,1,TBA,AL,1B,2,0,18,3,1,0,0,,,,,
feathta01,2017,1,TBA,AL,2B,11,8,234,10,23,2,3,,,,,
feathta01,2017,1,TBA,AL,3B,2,1,36,0,1,0,0,,,,,
feathta01,2017,1,TBA,AL,SS,3,1,30,1,1,0,0,,,,,
feddeer01,2017,1,WAS,NL,P,3,3,46,0,2,0,0,,,,,
federti01,2017,1,SFN,NL,1B,1,0,3,0,0,0,0,,,,,
federti01,2017,1,SFN,NL,C,6,1,52,17,2,0,0,0,,1,0,
feldmsc01,2017,1,CIN,NL,P,21,21,334,19,14,0,0,,,,,
felizmi01,2017,1,HOU,AL,P,46,0,144,0,2,1,0,,,,,
felizne01,2017,1,MIL,NL,P,29,0,81,2,5,0,2,,,,,
felizne01,2017,2,KCA,AL,P,20,0,57,3,0,1,0,,,,,
ferreje01,2017,1,DET,AL,P,11,0,28,1,1,0,0,,,,,
fieldjo03,2017,1,LAN,NL,P,57,0,171,4,3,0,0,,,,,
fienca01,2017,1,SEA,AL,P,6,0,18,1,2,0,1,,,,,
fienca01,2017,2,PHI,NL,P,4,0,18,0,1,0,0,,,,,
fiersmi01,2017,1,HOU,AL,P,29,28,460,16,6,2,1,,,,,
finnebr01,2017,1,CIN,NL,P,4,4,39,2,1,0,0,,,,,
fishede01,2017,1,HOU,AL,OF,48,39,1080,76,2,1,0,,,,,
fistedo01,2017,1,BOS,AL,P,18,15,271,8,10,1,0,,,,,
flaheja01,2017,1,SLN,NL,P,6,5,64,1,3,0,0,,,,,
flahery01,2017,1,BAL,AL,2B,12,2,99,6,12,0,2,,,,,
flahery01,2017,1,BAL,AL,3B,5,2,57,1,1,1,0,,,,,
flahery01,2017,1,BAL,AL,OF,2,2,48,8,1,0,0,,,,,
flahery01,2017,1,BAL,AL,SS,5,3,87,7,5,0,0,,,,,
flexech01,2017,1,NYN,NL,P,14,9,144,3,9,0,1,,,,,
florera02,2017,1,LAA,AL,OF,3,3,72,6,0,0,0,,,,,
florewi01,2017,1,NYN,NL,1B,29,20,535,158,6,0,16,,,,,
florewi01,2017,1,NYN,NL,2B,12,10,273,19,22,1,6,,,,,
florewi01,2017,1,NYN,NL,3B,55,49,1277,23,81,8,8,,,,,
floripe01,2017,1,PHI,NL,2B,1,1,27,2,3,0,0,,,,,
floripe01,2017,1,PHI,NL,3B,1,0,13,0,0,0,0,,,,,
floripe01,2017,1,PHI,NL,OF,11,10,237,18,1,0,0,,,,,
floripe01,2017,1,PHI,NL,SS,2,1,39,1,5,0,0,,,,,
florody01,2017,1,CHN,NL,P,3,0,29,1,1,0,0,,,,,
flowety01,2017,1,ATL,NL,C,85,85,2235,643,46,5,4,9,,55,16,
flynnbr01,2017,1,KCA,AL,P,1,0,7,0,0,0,0,,,,,
foltymi01,2017,1,ATL,NL,P,29,28,462,5,15,1,1,,,,,
fontano01,2017,1,LAA,AL,2B,9,5,147,4,15,0,4,,,,,
fontwi01,2017,1,LAN,NL,P,3,0,11,0,0,0,0,,,,,
forsylo01,2017,1,LAN,NL,1B,1,1,22,7,1,0,0,,,,,
forsylo01,2017,1,LAN,NL,2B,80,68,1763,106,157,3,35,,,,,
forsylo01,2017,1,LAN,NL,3B,42,31,905,17,60,3,3,,,,,
forsylo01,2017,1,LAN,NL,OF,3,0,18,1,0,0,0,,,,,
forsylo01,2017,1,LAN,NL,SS,2,1,7,0,1,0,0,,,,,
fowlede01,2017,1,SLN,NL,OF,109,108,2800,222,5,1,1,,,,,
fowledu01,2017,1,NYA,AL,OF,1,1,2,0,0,0,0,,,,,
francma02,2017,1,PHI,NL,1B,2,2,51,14,1,0,2,,,,,
francma02,2017,1,PHI,NL,3B,144,143,3753,103,215,15,23,,,,,
frankni01,2017,1,MIL,NL,2B,1,1,24,4,2,0,1,,,,,
frankni01,2017,1,MIL,NL,OF,17,13,295,15,3,1,1,,,,,
frankni01,2017,1,MIL,NL,SS,1,0,3,0,0,0,0,,,,,
frankni01,2017,2,LAA,AL,2B,8,8,207,15,25,0,6,,,,,
frankni01,2017,2,LAA,AL,OF,3,0,9,0,0,0,0,,,,,
frankse01,2017,1,CHN,NL,P,1,0,6,0,0,0,0,,,,,
fraziad01,2017,1,PIT,NL,2B,42,35,917,69,85,8,21,,,,,
fraziad01,2017,1,PIT,NL,3B,1,1,24,0,4,0,0,,,,,
fraziad01,2017,1,PIT,NL,OF,67,55,1534,114,3,1,0,,,,,
fraziad01,2017,1,PIT,NL,SS,1,1,21,2,2,1,0,,,,,
frazicl01,2017,1,NYA,AL,OF,37,33,867,50,0,2,0,,,,,
frazito01,2017,1,CHA,AL,1B,4,1,51,8,1,1,1,,,,,
frazito01,2017,1,CHA,AL,3B,67,67,1704,36,123,7,27,,,,,
frazito01,2017,2,NYA,AL,3B,66,61,1619,35,117,6,12,,,,,
freelky01,2017,1,COL,NL,P,33,28,468,3,32,3,2,,,,,
freemfr01,2017,1,ATL,NL,1B,105,100,2632,829,56,4,72,,,,,
freemfr01,2017,1,ATL,NL,3B,16,16,408,13,21,1,1,,,,,
freemmi01,2017,1,SEA,AL,1B,3,2,54,18,4,0,4,,,,,
freemmi01,2017,1,SEA,AL,2B,3,2,60,3,3,1,2,,,,,
freemmi01,2017,1,SEA,AL,3B,2,2,48,1,3,0,0,,,,,
freemmi01,2017,1,SEA,AL,P,1,0,3,0,0,0,0,,,,,
freemmi01,2017,2,LAN,NL,3B,1,0,12,0,0,0,0,,,,,
freemmi01,2017,3,CHN,NL,2B,3,0,12,1,0,0,0,,,,,
freemmi01,2017,3,CHN,NL,SS,10,4,164,10,20,2,4,,,,,
freemsa01,2017,1,ATL,NL,P,58,0,180,2,6,0,1,,,,,
freesda01,2017,1,PIT,NL,1B,3,2,45,13,1,0,3,,,,,
freesda01,2017,1,PIT,NL,3B,116,114,2933,66,222,12,29,,,,,
freitda01,2017,1,ATL,NL,C,6,5,126,48,3,0,0,0,,1,1,
friedma01,2017,1,ATL,NL,P,9,4,78,0,6,1,0,,,,,
frierer01,2017,1,TEX,AL,P,6,0,21,0,0,0,0,,,,,
fryerer01,2017,1,SLN,NL,C,26,15,488,141,5,0,1,1,,5,3,
fryja01,2017,1,CHA,AL,P,11,0,20,0,0,0,0,,,,,
fuentre01,2017,1,ARI,NL,OF,53,29,928,62,1,2,0,,,,,
fulmeca01,2017,1,CHA,AL,P,7,5,70,0,1,0,0,,,,,
fulmemi01,2017,1,DET,AL,P,25,25,494,9,10,1,0,,,,,
galero01,2017,1,SDN,NL,C,3,3,69,18,0,1,0,0,,5,0,
gallaca01,2017,1,KCA,AL,C,13,6,192,51,1,0,0,1,,6,1,
gallayo01,2017,1,SEA,AL,P,28,22,392,8,17,0,2,,,,,
gallegi01,2017,1,NYA,AL,P,16,0,61,0,1,0,0,,,,,
gallojo01,2017,1,TEX,AL,1B,59,52,1375,458,17,2,48,,,,,
gallojo01,2017,1,TEX,AL,3B,72,66,1758,47,126,13,18,,,,,
gallojo01,2017,1,TEX,AL,OF,18,17,437,34,2,1,1,,,,,
galvifr01,2017,1,PHI,NL,OF,2,1,32,5,0,0,0,,,,,
galvifr01,2017,1,PHI,NL,SS,155,155,4078,226,404,7,94,,,,,
gamelbe01,2017,1,SEA,AL,1B,1,0,3,1,0,0,0,,,,,
gamelbe01,2017,1,SEA,AL,OF,131,127,3401,238,7,5,3,,,,,
gantjo01,2017,1,SLN,NL,P,7,2,52,1,4,0,0,,,,,
garciad01,2017,1,ATL,NL,3B,39,39,1022,21,66,5,6,,,,,
garciad01,2017,1,ATL,NL,OF,1,1,21,0,0,0,0,,,,,
garciav01,2017,1,CHA,AL,OF,132,131,3360,263,13,9,3,,,,,
garcigr01,2017,1,SLN,NL,2B,34,21,653,60,73,3,20,,,,,
garcigr01,2017,1,SLN,NL,3B,41,23,721,14,52,2,3,,,,,
garcigr01,2017,1,SLN,NL,SS,12,8,237,9,21,1,7,,,,,
garcija01,2017,1,OAK,AL,P,63,0,177,4,5,1,2,,,,,
garcija02,2017,1,ATL,NL,P,18,18,339,3,21,2,2,,,,,
garcija02,2017,2,MIN,AL,P,1,1,20,0,1,0,0,,,,,
garcija02,2017,3,NYA,AL,P,8,8,112,1,6,0,0,,,,,
garcija04,2017,1,MIA,NL,P,68,0,160,1,7,0,0,,,,,
garcile02,2017,1,CHA,AL,2B,3,2,39,2,6,0,0,,,,,
garcile02,2017,1,CHA,AL,OF,79,74,1917,172,9,3,0,,,,,
garcile02,2017,1,CHA,AL,SS,2,2,57,1,5,1,1,,,,,
garcilu03,2017,1,PHI,NL,P,66,0,214,2,10,0,0,,,,,
garcion01,2017,1,KCA,AL,P,2,1,18,0,1,0,0,,,,,
garciwi01,2017,1,CHA,AL,OF,40,29,800,67,0,2,0,,,,,
gardeni01,2017,1,TEX,AL,P,12,0,24,1,0,0,0,,,,,
gardnbr01,2017,1,NYA,AL,OF,138,134,3566,241,12,0,2,,,,,
garnedu01,2017,1,COL,NL,C,22,18,512,138,12,0,2,5,,6,2,
garnedu01,2017,2,OAK,AL,C,18,15,378,98,6,1,0,3,,3,4,
garream01,2017,1,CIN,NL,P,16,14,212,4,11,2,0,,,,,
gartory01,2017,1,TBA,AL,P,7,0,31,2,2,0,1,,,,,
gartory01,2017,2,SEA,AL,P,13,0,35,0,2,0,0,,,,,
garvemi01,2017,1,MIN,AL,1B,3,3,72,18,2,1,2,,,,,
garvemi01,2017,1,MIN,AL,C,13,4,152,54,3,1,0,1,,3,1,
garvemi01,2017,1,MIN,AL,OF,2,1,18,2,0,0,0,,,,,
garzama01,2017,1,MIL,NL,P,24,22,344,7,7,2,0,,,,,
gattiev01,2017,1,HOU,AL,1B,1,0,3,2,0,0,0,,,,,
gattiev01,2017,1,HOU,AL,C,49,47,1241,473,14,9,2,4,,35,4,
gausmke01,2017,1,BAL,AL,P,34,34,560,10,16,1,2,,,,,
gavigsa01,2017,1,SEA,AL,P,12,11,187,6,3,1,1,,,,,
gavigsa01,2017,2,KCA,AL,P,4,2,36,1,1,0,0,,,,,
gearrco01,2017,1,SFN,NL,P,68,0,204,7,7,0,0,,,,,
geedi01,2017,1,TEX,AL,P,4,1,39,1,2,0,1,,,,,
geedi01,2017,2,MIN,AL,P,14,3,109,0,5,0,0,,,,,
gennesc01,2017,1,CIN,NL,2B,99,87,2308,156,203,7,40,,,,,
gennesc01,2017,1,CIN,NL,3B,10,8,213,4,13,2,1,,,,,
gennesc01,2017,1,CIN,NL,OF,15,10,289,24,0,0,0,,,,,
gennesc01,2017,1,CIN,NL,P,1,0,3,0,0,0,0,,,,,
gentrcr01,2017,1,BAL,AL,OF,68,25,932,68,2,3,1,,,,,
germado01,2017,1,NYA,AL,P,7,0,43,2,0,1,0,,,,,
giavojo01,2017,1,BAL,AL,2B,5,2,57,2,3,0,0,,,,,
gibsoky01,2017,1,MIN,AL,P,29,29,474,19,23,0,4,,,,,
gileske01,2017,1,HOU,AL,P,63,0,188,3,6,1,0,,,,,
gillaco01,2017,1,SFN,NL,1B,4,1,36,7,1,0,0,,,,,
gillaco01,2017,1,SFN,NL,3B,20,12,389,11,20,0,3,,,,,
gilmase01,2017,1,NYN,NL,P,2,0,10,0,0,0,0,,,,,
gimench01,2017,1,MIN,AL,1B,7,2,72,18,1,0,1,,,,,
gimench01,2017,1,MIN,AL,3B,1,0,3,0,1,0,0,,,,,
gimench01,2017,1,MIN,AL,C,59,54,1427,418,26,1,5,10,,30,13,
gimench01,2017,1,MIN,AL,OF,5,1,45,6,0,0,0,,,,,
gimench01,2017,1,MIN,AL,P,6,0,15,0,1,0,0,,,,,
giolilu01,2017,1,CHA,AL,P,7,7,136,2,3,1,0,,,,,
givenmy01,2017,1,BAL,AL,P,69,0,236,3,21,0,1,,,,,
glasnty01,2017,1,PIT,NL,P,15,13,186,4,7,1,0,,,,,
gloveko01,2017,1,WAS,NL,P,23,0,58,1,7,0,0,,,,,
godleza01,2017,1,ARI,NL,P,26,25,465,10,20,3,2,,,,,
goedder01,2017,1,NYN,NL,P,33,0,87,3,2,0,0,,,,,
